UPRN,Single_Line_Address,Postcode,Local_Authority_District,Longitude,Latitude,Planned,OCC Comment
100120897254,"NETHERCOTE, NETHERCOTE LANE, LEWKNOR, WATLINGTON, OX49 5RX",OX49 5RX,South_Oxfordshire,-0.9746657,51.6799994,No known plans,None
10033007860,"SEWAGE WORKS, NETHERCOTE LANE, LEWKNOR, WATLINGTON, OX49 5RX",OX49 5RX,South_Oxfordshire,-0.9748848,51.6767013,No known plans,None
100121305799,"LAMBERT COTTAGE, LONDON ROAD, LEWKNOR, WATLINGTON, OX49 5SB",OX49 5SB,South_Oxfordshire,-0.9542121,51.6769237,No known plans,None
10096827198,"WELL HOUSE, WARREN FARM, ASTON HILL, ASTON ROWANT, WATLINGTON, OX49 5SD",OX49 5SD,South_Oxfordshire,-0.9376029,51.6719229,No known plans,*
100121305802,"WOODWAY FARM, CHINNOR ROAD, ASTON ROWANT, WATLINGTON, OX49 5SJ",OX49 5SJ,South_Oxfordshire,-0.947293,51.6815375,No known plans,*
100121305921,"1 WOODWAY COTTAGES, CHINNOR ROAD, ASTON ROWANT, WATLINGTON, OX49 5SL",OX49 5SL,South_Oxfordshire,-0.9452444,51.6806829,No known plans,*
100121305922,"2 WOODWAY COTTAGES, CHINNOR ROAD, ASTON ROWANT, WATLINGTON, OX49 5SL",OX49 5SL,South_Oxfordshire,-0.9452161,51.6806557,No known plans,*
10033002894,"WOODSIDE COTTAGE, CHINNOR ROAD, ASTON ROWANT, WATLINGTON, OX49 5SL",OX49 5SL,South_Oxfordshire,-0.9451161,51.6806008,No known plans,*
100121366066,"LAMBERT ARMS, LONDON ROAD, LEWKNOR, WATLINGTON, OX49 5SQ",OX49 5SQ,South_Oxfordshire,-0.9552991,51.6774549,No known plans,None
10033002717,"DOMINION COTTAGE, ASTON PARK STUD, ASTON ROWANT, WATLINGTON, OX49 5SR",OX49 5SR,South_Oxfordshire,-0.9512079,51.6848815,No known plans,*
200001887916,"ORCHARD COTTAGE, ASTON PARK STUD, ASTON ROWANT, WATLINGTON, OX49 5SR",OX49 5SR,South_Oxfordshire,-0.9520754,51.6848982,No known plans,*
200001783357,"PADDOCK COTTAGE, ASTON PARK STUD, ASTON ROWANT, WATLINGTON, OX49 5SR",OX49 5SR,South_Oxfordshire,-0.9517662,51.6845088,No known plans,*
10033017936,"PADDOCK MOBILE, ASTON PARK STUD, ASTON ROWANT, WATLINGTON, OX49 5SR",OX49 5SR,South_Oxfordshire,-0.9516167,51.6846609,No known plans,*
100120887732,"19 CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9508633,51.6860203,No known plans,*
100120887733,"20 CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9508872,51.6862364,No known plans,*
100120887734,"22 CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9510711,51.6864178,No known plans,*
100120887731,"ASTON COTTAGE, CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9508216,51.685948,No known plans,*
10093774243,"ASTON PARK FARM & STUD, CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9519497,51.6860153,No known plans,*
100120897048,"ASTON PARK HOUSE, CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9505818,51.6850557,No known plans,*
10096827060,"FOXGLOVES, CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9508885,51.6855935,No known plans,*
100120897049,"THE MALT HOUSE, CHURCH LANE, ASTON ROWANT, WATLINGTON, OX49 5SS",OX49 5SS,South_Oxfordshire,-0.9504561,51.6854862,No known plans,*
100120897283,"1 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9457798,51.6875214,No known plans,*
100120888363,"10 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9465331,51.6874742,No known plans,*
100121305808,"11 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9465918,51.6874387,No known plans,*
100120888365,"12 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9466359,51.6874122,No known plans,*
100120888366,"13 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9466652,51.6873944,No known plans,*
100120888367,"15 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9484606,51.6860798,No known plans,*
100120888368,"16 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9485484,51.6860356,No known plans,*
100120888359,"6 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9460196,51.6877843,No known plans,*
100120888360,"7 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9461513,51.6877225,No known plans,*
100120888361,"8 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9461663,51.6876957,No known plans,*
100120888362,"9 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9462254,51.6876423,No known plans,*
10033013031,"ANNEXE, JASMINE COTTAGE, 1 THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9456169,51.6876818,No known plans,*
100121305888,"HERONS WOOD, THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9468923,51.6863355,No known plans,*
10033012997,"HOME FARM, THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9479221,51.6874687,No known plans,*
100120897284,"LORNE HOUSE, THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9480304,51.6859141,No known plans,*
100120897285,"OLD STOCKS, THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9482077,51.6857538,No known plans,*
100121305847,"THE GARDEN HOUSE, THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9483251,51.6856829,No known plans,*
100120897289,"THE WOODINGS, THE GREEN, ASTON ROWANT, WATLINGTON, OX49 5ST",OX49 5ST,South_Oxfordshire,-0.9476209,51.6861082,No known plans,*
10033006473,"10 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.947829,51.6846175,No known plans,*
10033006474,"11 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.947633,51.684337,No known plans,*
10033006475,"12 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9482017,51.6841442,No known plans,*
10033006476,"13 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9485291,51.684372,No known plans,*
10033006477,"14 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.94731,51.6839205,No known plans,*
10033006478,"15 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.947931,51.683962,No known plans,*
10033006467,"4 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.949057,51.6846856,No known plans,*
10033006468,"5 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9487652,51.6847967,No known plans,*
10033006469,"6 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9483852,51.6849641,No known plans,*
10033006470,"7 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9480272,51.6850868,No known plans,*
10033006471,"8 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9476285,51.6851552,No known plans,*
10033006472,"9 ASTON PARK, ASTON ROWANT, WATLINGTON, OX49 5SW",OX49 5SW,South_Oxfordshire,-0.9471079,51.6851505,No known plans,*
100120888119,"1 PLOWDEN PARK, ASTON ROWANT, WATLINGTON, OX49 5SX",OX49 5SX,South_Oxfordshire,-0.9427616,51.6872964,No known plans,*
100120888120,"2 PLOWDEN PARK, ASTON ROWANT, WATLINGTON, OX49 5SX",OX49 5SX,South_Oxfordshire,-0.9429657,51.6872263,No known plans,*
100120888121,"3 PLOWDEN PARK, ASTON ROWANT, WATLINGTON, OX49 5SX",OX49 5SX,South_Oxfordshire,-0.9432269,51.6871927,No known plans,*
100120888122,"4 PLOWDEN PARK, ASTON ROWANT, WATLINGTON, OX49 5SX",OX49 5SX,South_Oxfordshire,-0.9435463,51.6871416,No known plans,*
100120888123,"5 PLOWDEN PARK, ASTON ROWANT, WATLINGTON, OX49 5SX",OX49 5SX,South_Oxfordshire,-0.9437943,51.687054,No known plans,*
100120897020,"ASTON HOUSE, BUTTS WAY, ASTON ROWANT, WATLINGTON, OX49 5SZ",OX49 5SZ,South_Oxfordshire,-0.9554823,51.6782927,No known plans,*
100120897110,"GLEBE FARM HOUSE, HIGH STREET, LEWKNOR, WATLINGTON, OX49 5TH",OX49 5TH,South_Oxfordshire,-0.965308,51.6736321,No known plans,None
100120887900,"10 HIGH STREET, LEWKNOR, WATLINGTON, OX49 5TL",OX49 5TL,South_Oxfordshire,-0.9657899,51.6715233,No known plans,None
100120887901,"12 HIGH STREET, LEWKNOR, WATLINGTON, OX49 5TL",OX49 5TL,South_Oxfordshire,-0.9656001,51.6716026,No known plans,None
100120887898,"8 HIGH STREET, LEWKNOR, WATLINGTON, OX49 5TL",OX49 5TL,South_Oxfordshire,-0.9658781,51.6714612,No known plans,None
10095369628,"10 WESTON ROAD, LEWKNOR, WATLINGTON, OX49 5TU",OX49 5TU,South_Oxfordshire,-0.9700977,51.6732992,No known plans,None
10011912329,"1, KIDSTON COURT, 12 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2897198,51.822357,Unconfirmed commercial plans,None
100121290842,"10A, OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2898868,51.8224313,Unconfirmed commercial plans,None
10011912330,"2, KIDSTON COURT, 12 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2896608,51.8222986,Unconfirmed commercial plans,None
10011912331,"3, KIDSTON COURT, 12 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2897145,51.8223134,Unconfirmed commercial plans,None
10011912332,"4, KIDSTON COURT, 12 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2897681,51.822338,Unconfirmed commercial plans,None
10011912333,"5, KIDSTON COURT, 12 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2897091,51.8222722,Unconfirmed commercial plans,None
10011912334,"6, KIDSTON COURT, 12 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2896852,51.8223312,Unconfirmed commercial plans,None
100121291091,"ANGELA PORTER SOLICITORS, 10B, OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2898723,51.8224312,Unconfirmed commercial plans,None
10011928220,"FLAT 3, 8 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2901128,51.8224507,Unconfirmed commercial plans,None
100120792826,"THE STAR, 6 OXFORD ROAD, KIDLINGTON, OX5 1AA",OX5 1AA,Cherwell,-1.2901892,51.822577,Unconfirmed commercial plans,None
10011889145,"60 OXFORD ROAD, KIDLINGTON, OX5 1AB",OX5 1AB,Cherwell,-1.2883896,51.8207589,Unconfirmed commercial plans,None
10011876383,"KALEIDOSCOPE CHILDRENS CENTRE, KALEIDOSCOPE BUILDING, OXFORD ROAD, KIDLINGTON, OX5 1AB",OX5 1AB,Cherwell,-1.2893423,51.8210703,Unconfirmed commercial plans,None
10011934711,"SMALL STEPS DAY NURSERY, OXFORD ROAD, KIDLINGTON, OX5 1AB",OX5 1AB,Cherwell,-1.2893423,51.8210703,Unconfirmed commercial plans,None
100120788502,"203 BANBURY ROAD, KIDLINGTON, OX5 1AL",OX5 1AL,Cherwell,-1.2996214,51.8299793,Unconfirmed commercial plans,None
100120788503,"205 BANBURY ROAD, KIDLINGTON, OX5 1AL",OX5 1AL,Cherwell,-1.299664,51.8300425,Unconfirmed commercial plans,None
100120788504,"207 BANBURY ROAD, KIDLINGTON, OX5 1AL",OX5 1AL,Cherwell,-1.299664,51.8300425,Unconfirmed commercial plans,None
10011883734,"KIDLINGTON BOWLS CLUBHOUSE, EXETER CLOSE, OXFORD ROAD, KIDLINGTON, OX5 1AP",OX5 1AP,Cherwell,-1.2903254,51.821292,Unconfirmed commercial plans,None
10011935883,"KIDLINGTON PHARMACY THE HEALTH CENTRE, EXETER CLOSE, OXFORD ROAD, KIDLINGTON, OX5 1AP",OX5 1AP,Cherwell,-1.2892185,51.8215641,Unconfirmed commercial plans,None
100121290871,"6 GREYSTONES COURT, KIDLINGTON, OX5 1AR",OX5 1AR,Cherwell,-1.2925461,51.8230947,Unconfirmed commercial plans,None
100120795349,"20 YARNTON ROAD, KIDLINGTON, OX5 1AT",OX5 1AT,Cherwell,-1.2886385,51.8196994,Unconfirmed commercial plans,None
10011903809,"ALCHEMY BOATS, ALCHEMY BOATS, YARNTON WHARF, YARNTON ROAD, KIDLINGTON, OX5 1AT",OX5 1AT,Cherwell,-1.2914164,51.8164883,Unconfirmed commercial plans,None
10011890676,"ANNEXE, 18 YARNTON ROAD, KIDLINGTON, OX5 1AT",OX5 1AT,Cherwell,-1.2888868,51.819593,Unconfirmed commercial plans,None
10011876675,"KIDLINGTON RECREATIONAL TRUST SOCIAL CLUB, YARNTON ROAD, KIDLINGTON, OX5 1AT",OX5 1AT,Cherwell,-1.2892948,51.8176353,Unconfirmed commercial plans,None
10011928142,"NARROWBOAT THE ARTIC ROSE, YARNTON WHARF, YARNTON ROAD, KIDLINGTON, OX5 1AT",OX5 1AT,Cherwell,-1.2914164,51.8164883,Unconfirmed commercial plans,None
100120794589,"13 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2934681,51.8225877,Unconfirmed commercial plans,None
100120794590,"14 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2935555,51.8225612,Unconfirmed commercial plans,None
100120794591,"15 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2936137,51.8225526,Unconfirmed commercial plans,None
100120794592,"16 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2936865,51.8225351,Unconfirmed commercial plans,None
100120794593,"17 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2938326,51.822473,Unconfirmed commercial plans,None
100120794581,"5 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2927482,51.8222327,Unconfirmed commercial plans,None
100120794582,"6 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2929666,51.8221801,Unconfirmed commercial plans,None
100120794583,"7 THE ROOKERY, KIDLINGTON, OX5 1AW",OX5 1AW,Cherwell,-1.2937537,51.821951,Unconfirmed commercial plans,None
10011937384,"ANNEXE AT, 19 BROAD CLOSE, KIDLINGTON, OX5 1BE",OX5 1BE,Cherwell,-1.2904534,51.8191205,Unconfirmed commercial plans,None
10011912812,"AC EVENT MANAGEMENT, AC EVENT MANAGEMENT, THE HIGHWAY MAN HOTEL, 249 BANBURY ROAD, KIDLINGTON, OX5 1BF",OX5 1BF,Cherwell,-1.3009926,51.8313991,Unconfirmed commercial plans,None
10011904854,"THE CARAVAN CLUB SITE, THE HIGHWAYMAN HOTEL, 249 BANBURY ROAD, KIDLINGTON, OX5 1BF",OX5 1BF,Cherwell,-1.3009652,51.831291,Unconfirmed commercial plans,None
10011889106,"THE HIGHWAYMAN HOTEL, 249 BANBURY ROAD, KIDLINGTON, OX5 1BF",OX5 1BF,Cherwell,-1.3009926,51.8313991,Unconfirmed commercial plans,None
10011905223,"106D, OXFORD ROAD, KIDLINGTON, OX5 1BL",OX5 1BL,Cherwell,-1.2849783,51.8190388,Unconfirmed commercial plans,None
10011918495,"65A, MORTON AVENUE, KIDLINGTON, OX5 1BX",OX5 1BX,Cherwell,-1.2860716,51.8152976,Unconfirmed commercial plans,None
10011932794,"79A, MORTON AVENUE, KIDLINGTON, OX5 1BX",OX5 1BX,Cherwell,-1.2858357,51.8146554,Unconfirmed commercial plans,None
10011932795,"79B, MORTON AVENUE, KIDLINGTON, OX5 1BX",OX5 1BX,Cherwell,-1.2858357,51.8146554,Unconfirmed commercial plans,None
100120791833,"9 LINCRAFT CLOSE, KIDLINGTON, OX5 1BZ",OX5 1BZ,Cherwell,-1.2861089,51.8163483,Unconfirmed commercial plans,None
10011939898,"APARTMENT 1, THE FIRS, 110 OXFORD ROAD, KIDLINGTON, OX5 1DZ",OX5 1DZ,Cherwell,-1.2844714,51.8187299,No known plans,None
10011939899,"APARTMENT 2, THE FIRS, 110 OXFORD ROAD, KIDLINGTON, OX5 1DZ",OX5 1DZ,Cherwell,-1.2845875,51.8186584,No known plans,None
10011939900,"APARTMENT 3, THE FIRS, 110 OXFORD ROAD, KIDLINGTON, OX5 1DZ",OX5 1DZ,Cherwell,-1.2844622,51.8187223,No known plans,None
10011939901,"APARTMENT 4, THE FIRS, 110 OXFORD ROAD, KIDLINGTON, OX5 1DZ",OX5 1DZ,Cherwell,-1.2845759,51.8186632,No known plans,None
10011917311,"FLAT 1, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.28266,51.8172603,Unconfirmed commercial plans,None
10011937317,"FLAT 1, 148 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.282572,51.8170821,Unconfirmed commercial plans,None
10011917312,"FLAT 2, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.282626,51.817216,Unconfirmed commercial plans,None
10011937318,"FLAT 2, 148 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.282572,51.8170821,Unconfirmed commercial plans,None
10011917313,"FLAT 3, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.28266,51.8172591,Unconfirmed commercial plans,None
10011937319,"FLAT 3, 148 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.282572,51.8170821,Unconfirmed commercial plans,None
10011917314,"FLAT 4, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2827697,51.8172395,Unconfirmed commercial plans,None
10011937320,"FLAT 4, 148 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.282572,51.8170821,Unconfirmed commercial plans,None
10011917315,"FLAT 5, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2826879,51.8171962,Unconfirmed commercial plans,None
10011937321,"FLAT 5, 148 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.282572,51.8170821,Unconfirmed commercial plans,None
10011917316,"FLAT 6, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2827607,51.8172061,Unconfirmed commercial plans,None
10011934032,"FLAT A, 146 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2825857,51.8171361,Unconfirmed commercial plans,None
10011934033,"FLAT B, 146 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2825857,51.8171361,Unconfirmed commercial plans,None
10011875082,"ST. THOMAS MORE RC SCHOOL, OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2837423,51.8173859,Unconfirmed commercial plans,None
10011917308,"UNIT A, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2826675,51.8172746,Unconfirmed commercial plans,None
10011917310,"UNIT C, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2826011,51.8172123,Unconfirmed commercial plans,None
10011917309,"VALE ACCOUNTANTS OXFORD LTD, UNIT B, 144 OXFORD ROAD, KIDLINGTON, OX5 1EA",OX5 1EA,Cherwell,-1.2826277,51.817241,Unconfirmed commercial plans,None
10011914873,"ELAINES HAIRDRESSERS, ELAINES HAIRDRESSERS, 2 HOLLY CLOSE, KIDLINGTON, OX5 1EP",OX5 1EP,Cherwell,-1.2853472,51.814977,Unconfirmed commercial plans,None
10011916421,"ANNEXE AT, 28 MAPLE AVENUE, KIDLINGTON, OX5 1ES",OX5 1ES,Cherwell,-1.2833439,51.814699,Unconfirmed commercial plans,None
10011886000,"KIDLINGTON RECREATIONAL TRUST, PAVILLION, SOUTH PARK, MAPLE AVENUE, KIDLINGTON, OX5 1ES",OX5 1ES,Cherwell,-1.2826274,51.8135938,Unconfirmed commercial plans,None
100120789398,"26 CHERRY CLOSE, KIDLINGTON, OX5 1ET",OX5 1ET,Cherwell,-1.2879055,51.816494,Unconfirmed commercial plans,None
100120793413,"3 ROWAN CLOSE, KIDLINGTON, OX5 1EU",OX5 1EU,Cherwell,-1.2868665,51.815229,Unconfirmed commercial plans,None
100120793414,"4 ROWAN CLOSE, KIDLINGTON, OX5 1EU",OX5 1EU,Cherwell,-1.2869535,51.8152295,Unconfirmed commercial plans,None
100120793415,"5 ROWAN CLOSE, KIDLINGTON, OX5 1EU",OX5 1EU,Cherwell,-1.2872588,51.8151864,Unconfirmed commercial plans,None
100120793416,"6 ROWAN CLOSE, KIDLINGTON, OX5 1EU",OX5 1EU,Cherwell,-1.2872725,51.8152404,Unconfirmed commercial plans,None
10011939558,"LAND ADJACENT TO 43, ALMOND AVENUE, KIDLINGTON, OX5 1EW",OX5 1EW,Cherwell,-1.2862471,51.8140294,No known plans,None
100120791310,"12 HAWTHORN WAY, KIDLINGTON, OX5 1EZ",OX5 1EZ,Cherwell,-1.2849947,51.8143365,Unconfirmed commercial plans,None
100120791312,"14 HAWTHORN WAY, KIDLINGTON, OX5 1EZ",OX5 1EZ,Cherwell,-1.2850099,51.8142916,Unconfirmed commercial plans,None
100120791314,"16 HAWTHORN WAY, KIDLINGTON, OX5 1EZ",OX5 1EZ,Cherwell,-1.2849961,51.8142466,Unconfirmed commercial plans,None
100120791316,"18 HAWTHORN WAY, KIDLINGTON, OX5 1EZ",OX5 1EZ,Cherwell,-1.284997,51.8141926,Unconfirmed commercial plans,None
10011885966,"HARTWELL FORD, OXFORD MOTOR PARK, LANGFORD LANE, KIDLINGTON, OX5 1FH",OX5 1FH,Cherwell,-1.30725,51.827435,Unconfirmed commercial plans,None
10011905934,"STEVEN EAGELL TOYOTA, OXFORD MOTOR PARK, LANGFORD LANE, KIDLINGTON, OX5 1FJ",OX5 1FJ,Cherwell,-1.3068987,51.8304719,Unconfirmed commercial plans,None
10011907518,"FLAT 10, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820094,51.8132304,Unconfirmed commercial plans,None
10011907519,"FLAT 11, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820519,51.8132935,Unconfirmed commercial plans,None
10011907520,"FLAT 12, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2819246,51.813086,Unconfirmed commercial plans,None
10011907521,"FLAT 14, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2818801,51.8131486,Unconfirmed commercial plans,None
10011907522,"FLAT 15, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820111,51.8131225,Unconfirmed commercial plans,None
10011907523,"FLAT 16, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820094,51.8132304,Unconfirmed commercial plans,None
10011907524,"FLAT 17, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820519,51.8132935,Unconfirmed commercial plans,None
10011907525,"FLAT 18, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2819246,51.813086,Unconfirmed commercial plans,None
10011907526,"FLAT 19, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2818946,51.8131487,Unconfirmed commercial plans,None
10011907527,"FLAT 20, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820111,51.8131225,Unconfirmed commercial plans,None
10011907528,"FLAT 21, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820094,51.8132304,Unconfirmed commercial plans,None
10011907529,"FLAT 22, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820519,51.8132935,Unconfirmed commercial plans,None
10011907515,"FLAT 7, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2819246,51.813086,Unconfirmed commercial plans,None
10011907516,"FLAT 8, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2818946,51.8131487,Unconfirmed commercial plans,None
10011907517,"FLAT 9, BOWOOD COURT, OXFORD ROAD, KIDLINGTON, OX5 1FN",OX5 1FN,Cherwell,-1.2820111,51.8131225,Unconfirmed commercial plans,None
10011920799,"M SOLV UK, UNITS 8 AND 9, OXONIAN PARK, LANGFORD LOCKS, KIDLINGTON, OX5 1FP",OX5 1FP,Cherwell,-1.3015892,51.8257189,Unconfirmed commercial plans,None
10011885988,"O E P LTD, UNIT 5, OXONIAN PARK, LANGFORD LOCKS, KIDLINGTON, OX5 1FP",OX5 1FP,Cherwell,-1.3006391,51.825175,Unconfirmed commercial plans,None
10011906178,"SAVONA FOODSERVICE, UNIT 11-12, OXONIAN PARK, LANGFORD LOCKS, KIDLINGTON, OX5 1FP",OX5 1FP,Cherwell,-1.3018294,51.826225,Unconfirmed commercial plans,None
10011909537,"SCHEDL AUTOMOTIVE SYSTEM SERVICE LTD, UNIT 1-4, OXONIAN PARK, LANGFORD LOCKS, KIDLINGTON, OX5 1FP",OX5 1FP,Cherwell,-1.3004372,51.826028,Unconfirmed commercial plans,None
10011885989,"T P S LTD, UNIT 6, OXONIAN PARK, LANGFORD LOCKS, KIDLINGTON, OX5 1FP",OX5 1FP,Cherwell,-1.3009015,51.8250957,Unconfirmed commercial plans,None
